state,state_code,serial_no,blood_bank_name,address,phone,email,category,is_available,total_units,stock_O_pos,stock_O_neg,stock_A_pos,stock_A_neg,stock_B_pos,stock_B_neg,stock_AB_pos,stock_AB_neg,raw_availability,last_updated,type,scraped_at
Tamil Nadu,33,188,Karur Volantary Blood Bank Laboratary Services Run By Karur Medical Service Trust,"Old NO.20, New No. 54, Kamachi Amman Kovil North Street, Nea, , Karur, Karur, Tamil Nadu",9842736188,kvbblabservices2007@gmail.com,Charitable/Vol,True,6,4,0,2,0,0,0,0,0,"Available, O+Ve:4, A+Ve:2",2026-04-06 16:34:15,Blood Bank,2026-04-07T19:25:05.447413
Tamil Nadu,33,189,Government Hospital Ulunderpet,"Goverenment Hospital, Ulunderpet,, 250,Kallukurichi Road,Bus Stand Back Side, Ulunderpet, Kallakurichi, Tamil Nadu",9976786688,ulundurpetbloodbank@gmail.com,Govt.,True,31,7,0,9,0,13,0,2,0,"Available, AB+Ve:2, A+Ve:9, B+Ve:13, O+Ve:7",2026-04-06 16:22:17,Blood Bank,2026-04-07T19:25:05.447422
Tamil Nadu,33,190,Chennai Blood Centre,"70 (42 / T1 & T2), 3rd floor, Sindhoor Shopping Complex, 5th, , Annanagar, Chennai, Tamil Nadu",8248573801,chennaibloodcentre@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 16:00:38,Blood Bank,2026-04-07T19:25:05.447430
Tamil Nadu,33,191,"Government Hospital, Rasipuram","Government Hospital, Rasipuram, chattcherry street old bus stand rasipuram, Rasipuram, Namakkal, Tamil Nadu",8098125133,bbghrasipuram@gmail.com,Govt.,True,49,22,1,10,0,12,1,3,0,"Available, O-Ve:1, O+Ve:22, A+Ve:10, B-Ve:1, AB+Ve:3, B+Ve:12",2026-04-06 15:16:03,Blood Bank,2026-04-07T19:25:05.447439
Tamil Nadu,33,192,Government District Headquarters Hospital Pollachi,"NH 209, Palaghat Road, Palaghat, Pollachi, , Pollachi, Coimbatore, Tamil Nadu",9942486422,bloodbankghpollachi@gmail.com,Govt.,True,92,27,3,21,3,29,2,7,0,"Available, A+Ve:21, B+Ve:29, B-Ve:2, AB+Ve:7, O-Ve:3, O+Ve:27, A-Ve:3",2026-04-06 13:50:10,Blood Bank,2026-04-07T19:25:05.447449
Tamil Nadu,33,193,"Government Hospital, Ambur","Nethaji Rd, Flower bazar, Ambur, , Ambur, Tirupattur, Tamil Nadu",9994574455,amburictc@gmail.com,Govt.,True,90,30,0,20,0,30,3,6,1,"Available, B-Ve:3, AB+Ve:6, A+Ve:20, B+Ve:30, O+Ve:30, AB-Ve:1",2026-04-06 13:47:54,Blood Bank,2026-04-07T19:25:05.447459
Tamil Nadu,33,194,"Government Headquarters Hospital, Tenkasi","Kodikuruchi-Tenkasi Road, Near new Bus Stand, Tenkasi, Tenkasi, Tenkasi, Tamil Nadu",9443268190,bbtenkasi12@gmail.com,Govt.,True,66,17,3,19,1,17,0,8,1,"Available, A+Ve:19, B+Ve:17, O+Ve:17, AB+Ve:8, A-Ve:1, AB-Ve:1, O-Ve:3",2026-04-06 12:37:22,Blood Bank,2026-04-07T19:25:05.447468
Tamil Nadu,33,195,Government Rsrm Hospital,"Royapuram, , Chennai, Chennai, Tamil Nadu",8760370708,rsrmbloodbank@gmail.com,Govt.,True,15,0,0,14,0,0,1,0,0,"Available, A+Ve:14, B-Ve:1",2026-04-06 12:18:57,Blood Bank,2026-04-07T19:25:05.447476
Tamil Nadu,33,196,Government Kilpauk Medical College Hospital,"822, Poonamallee High Rd, Near Ega Theatre, Kilpauk,, , Chennai, Chennai, Tamil Nadu",8144899740,kmchbloodbank@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 12:10:36,Blood Bank,2026-04-07T19:25:05.447484
Tamil Nadu,33,197,"Government Hospital, Palani","Government Hospital, Palani, Dindigul Road , Palani, Dindigul, Tamil Nadu",7708787590,bloodbankghpalani@gmail.com,Govt.,True,24,0,0,5,1,17,1,0,0,"Available, B-Ve:1, A+Ve:5, B+Ve:17, A-Ve:1",2026-04-06 11:33:05,Blood Bank,2026-04-07T19:25:05.447493
Tamil Nadu,33,198,Aadhaar Blood Centre,"541,543/338-387,Pushpa Theater Bus stop , Avainsh Road,Tiruppur, Tiruppur, Tiruppur, Tamil Nadu",8098971015,aadhaarbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 11:13:17,Blood Bank,2026-04-07T19:25:05.447500
Tamil Nadu,33,199,Government Peripheral Hospital Blood Centre,"Anna Nagar, , Chennai, Chennai, Tamil Nadu",9445142097,bbmogphan@gmail.com,Govt.,True,11,4,0,3,1,3,0,0,0,"Available, A-Ve:1, O+Ve:4, A+Ve:3, B+Ve:3",2026-04-06 10:29:01,Blood Bank,2026-04-07T19:25:05.447508
Tamil Nadu,33,200,"Government Head Quarters Hospital,Periyakulam","Government Head Quarters Hospital,Periyakulam, Katcheri Road, Thenkarai, Periyakulam, Periyakulam, Theni , Tamil Nadu",9942885464,Bbghqhpkm@gmail.com,Govt.,True,97,35,3,27,2,24,2,3,1,"Available, A+Ve:27, O+Ve:35, B-Ve:2, B+Ve:24, A-Ve:2, AB-Ve:1, O-Ve:3, AB+Ve:3",2026-04-06 10:26:45,Blood Bank,2026-04-07T19:25:05.447526
Tamil Nadu,33,201,Government Hospital Arakkonam,"Government Hospital, Arakonam , Gandhi Nagar Arakonam Vellore Tamil Nadu, Arakkonam, Ranipet, Tamil Nadu",9443686911,gharakkonam@gmail.com,Govt.,True,23,9,0,4,0,4,1,5,0,"Available, A+Ve:4, B-Ve:1, AB+Ve:5, O+Ve:9, B+Ve:4",2026-04-06 10:10:33,Blood Bank,2026-04-07T19:25:05.447535
Tamil Nadu,33,202,Tamilnadu Voluntary Blood Centre,"No.71,Ground Floor, Nehruji Nagar, Near Bannariamman Kovil, Dindigul, Dindigul, Dindigul, Tamil Nadu",9585533337,tvbc2025@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 10:06:08,Blood Bank,2026-04-07T19:25:05.447543
Tamil Nadu,33,203,Annapoorana Medical College And Hospitals Blood Bank,"Annapoorana Medical College and Hospitals Campus, NH47, Sank, , Salem, Salem, Tamil Nadu",8489528650,bloodbankamch@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 09:25:43,Blood Bank,2026-04-07T19:25:05.447551
Tamil Nadu,33,204,Swamy Vivekanandha Medical College Hospital And Research Institute,"unjanai village , Elayampalayam Tiruchengode Namakkal Dt, , Tiruchengode, Namakkal, Tamil Nadu",9150062308,bloodbanksvmchri475@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 09:09:39,Blood Bank,2026-04-07T19:25:05.447559
Tamil Nadu,33,205,Ramana Gounder Medical Trust Blood Centre,"Mettupalayam Road, S.F.No.47 & 48 Thudaiyalur, , Coimbatore, Coimbatore, Tamil Nadu",NA,-,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 08:37:41,Blood Bank,2026-04-07T19:25:05.447566
Tamil Nadu,33,206,Sir Ivan Stedeford Hospital,"Run by AMM Foundation Charitable Trust, No.66, Diabetic Bloc, , Chennai, Chennai, Tamil Nadu",9442435956,bloodbank.sish@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 08:11:49,Blood Bank,2026-04-07T19:25:05.447573
Tamil Nadu,33,207,"A.C.S. General Hospital Blood Centre, (Run By Dr.M.G.R. Educational Reaserch Institute)","Chennai - Bangalore national highway , Velappan Chavadi, , Chennai, Chennai, Tamil Nadu",04426802199,acsmch.bloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 07:21:46,Blood Bank,2026-04-07T19:25:05.447581
Tamil Nadu,33,208,Fortis Healthcare Limited Blood Centre,"Fortis Hospital, 23/1 Arcot Road, Vadapalani, , Chennai, Tamil Nadu",7411227087,Shanmugha.priya@fortishealthcare.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 00:12:08,Blood Bank,2026-04-07T19:25:05.447588
Tamil Nadu,33,209,Gudalur Adivasi Hospital,"10/147-G7, Kothervayal, Gudalur, Post Box No.20, Gudalur, The Nilgiris., The Nilgiris, The Nilgiris, Tamil Nadu",9487257321,ashwinigudalur@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 14:13:29,Blood Bank,2026-04-07T19:25:05.447595
Tamil Nadu,33,210,Mathi Blood Centre,"A Unit of Mathi Integrated Health Centre Private Limited , N, , Sivakasi, Virudhunagar, Tamil Nadu",9342532170,mathihospital@gmail.com,Private,True,12,2,0,1,0,3,4,2,0,"Available, O+Ve:2, A+Ve:1, B+Ve:3, B-Ve:4, AB+Ve:2",2026-04-05 11:33:29,Blood Bank,2026-04-07T19:25:05.447604
Tamil Nadu,33,211,Government Cuddalore Medical College Hospital Chidambaram,"Annamalai Nagar, Chidambaram, , Chidambaram, Cuddalore, Tamil Nadu",9894427953,Gcmcbloodbank@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 07:24:30,Blood Bank,2026-04-07T19:25:05.447611
Tamil Nadu,33,212,"Government Medical College And Hospital, Karur","Government Medical College and Hospital, Karur, , Karur, Karur, Tamil Nadu",8489461715,karurghbb@gmail.com,Govt.,True,16,7,0,4,1,3,0,1,0,"Available, O+Ve:7, A-Ve:1, B+Ve:3, AB+Ve:1, A+Ve:4",2026-04-04 15:52:34,Blood Bank,2026-04-07T19:25:05.447620
Tamil Nadu,33,213,"Government Hospital, Hosur","SH 17,Denkanikotta Road, , Hosur, Krishnagiri, Tamil Nadu",7639202108,bloodbankhosur2020@gmail.com,Govt.,True,35,23,5,4,3,0,0,0,0,"Available, O+Ve:23, A+Ve:4, O-Ve:5, A-Ve:3",2026-04-04 13:34:51,Blood Bank,2026-04-07T19:25:05.447628
Tamil Nadu,33,214,Vellore Blood Centre,"NO 02 Ground Floor and First floor 17th east cross road gand, , Vellore, Vellore, Tamil Nadu",9043326556,vellorebloodcentre24@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 10:45:21,Blood Bank,2026-04-07T19:25:05.447636
Tamil Nadu,33,215,Miot Hospital,"No. 4/112 Mount Poonamelle Road Manapakkam, , Chennai, Chennai, Tamil Nadu",8760593382,bloodbank@miotinternational.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 10:24:29,Blood Bank,2026-04-07T19:25:05.447643
Tamil Nadu,33,216,Hindu Mission Hospital,"No. 36 G.S.T Road, Tambaram West, , Chennai, Kanchipuram, Tamil Nadu",9789895184,bloodbank@hindumissionhospital.org,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 06:41:22,Blood Bank,2026-04-07T19:25:05.447650
Tamil Nadu,33,217,Chettinad Hospital Blood Centre,"RAJIV GANDHI SALAI, KELAMBAKKAM, , , CHENNAI, Chengalpattu, Tamil Nadu",8248941097,bloodbank@care.edu.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 02:42:48,Blood Bank,2026-04-07T19:25:05.447657
Tamil Nadu,33,218,"Government District Head Quarters Hospital, Wallajah","Government Head Quarters Hospital, Wallajah, SH 61, Walajapet, Tamil Nadu 632513, Walajapet, Ranipet, Tamil Nadu",9486135586,ghwalajah@gmail.com,Govt.,True,75,30,5,12,0,20,3,5,0,"Available, AB+Ve:5, O+Ve:30, O-Ve:5, A+Ve:12, B+Ve:20, B-Ve:3",2026-04-03 15:45:59,Blood Bank,2026-04-07T19:25:05.447667
Tamil Nadu,33,219,Government Hospital Sirkazhi,"Government Hospital, Sirkazhi, Nagapattinam District, , Sirkazhi, Mayiladuthurai, Tamil Nadu",9952496767,bbsirkazhigh@gmail.com,Govt.,True,58,19,2,11,3,16,2,5,0,"Available, O-Ve:2, B+Ve:16, AB+Ve:5, B-Ve:2, A+Ve:11, O+Ve:19, A-Ve:3",2026-04-03 10:58:50,Blood Bank,2026-04-07T19:25:05.447677
Tamil Nadu,33,220,Senthur Murugan Blood Bank,"No .23/3087 first floor V.O.C Nagar Thanjavur -613007, , Thanjavur, Thanjavur, Tamil Nadu",9488546965,cholanregionalbloodbank@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-03 10:39:58,Blood Bank,2026-04-07T19:25:05.447732
Tamil Nadu,33,221,Sheela Hospitals (P) Ltd.,"No. 46 East Power House Road, Coimbatore, Coimbatore, Coimbatore, Tamil Nadu",9566633449,sheelahospital@gmail.com,Private,True,1,0,0,0,0,1,0,0,0,"Available, B+Ve:1",2026-04-03 10:15:24,Blood Bank,2026-04-07T19:25:05.447764
Tamil Nadu,33,222,Indian Voluntary Blood Bank Run By Maatrram Educational Charitable Trust,"No. 110, East Madha Church Street, Opp SMS Hospital, Royapur, , Chennai, Chennai, Tamil Nadu",9655962596,indianvbb@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-03 06:26:02,Blood Bank,2026-04-07T19:25:05.447776
Tamil Nadu,33,223,Government Institute Of Obstetrics And Gynaecology Hospital For Women And Children,"Police Commisioners Rd, Egmore,, Institute of Obstetrics and Gynecology,9, Ground Floor,  Dia, Chennai, Chennai, Tamil Nadu",9003017065,iogwch@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-02 16:53:24,Blood Bank,2026-04-07T19:25:05.447785
Tamil Nadu,33,224,-,"First Floor, 110E/20/1, East Bypass Road, Vannarpettail, , Tirunelveli, Tamil Nadu, -",,,Unknown,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-02 15:29:36,Blood Bank,2026-04-07T19:25:05.447793
Tamil Nadu,33,225,Hosur Blood Centre,"27B/2-A,First Floor,Kamaraj Colony,2nd Cross Street, , HOSUR, Krishnagiri, Tamil Nadu",9865333337,hosurbloodcentre2025@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-02 14:57:43,Blood Bank,2026-04-07T19:25:05.447802
Tamil Nadu,33,226,Medway Hospitals Blood Centre A Unit Of United Alliance Health Care Pvt Ltd,"New No.8, Old No. 22,  Ground Floor, 4th Cross Street, Trus, , Chennai, Chennai, Tamil Nadu",9790811269,bloodcentre@medwayhospitals.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-02 13:48:39,Blood Bank,2026-04-07T19:25:05.447824
Tamil Nadu,33,227,Kurinji Hospital Blood Centre,"No. 4/118/1, Second Floor, Northeast Corner,, Kurinji Hospital Campus, Reddiyur Block No. 1, Dr. T. J. Sal, Salem, Salem, Tamil Nadu",9443244774,Kurinjihospital.project@gmail.com,Private,True,12,4,0,2,0,4,1,1,0,"Available, AB+Ve:1, B-Ve:1, B+Ve:4, O+Ve:4, A+Ve:2",2026-04-02 11:48:59,Blood Bank,2026-04-07T19:25:05.447842
Tamil Nadu,33,228,Child Jesus Hospital,"Contonment, , Trichy, Tiruchirappalli, Tamil Nadu",04312410816,Childjesuslab@gmail.com,Private,True,9,2,0,3,0,4,0,0,0,"Available, O+Ve:2, B+Ve:4, A+Ve:3",2026-04-02 11:41:06,Blood Bank,2026-04-07T19:25:05.447853
Tamil Nadu,33,229,Dhanvantri Charitable Trust Blood Bank,"Roaatory Building, No.1. Old Post office Road, Sathyamangala, , Sathyamangalam, Erode, Tamil Nadu",9443048948,dctsathy11@gmail.com,Charitable/Vol,True,17,5,0,2,0,8,0,2,0,"Available, B+Ve:8, AB+Ve:2, O+Ve:5, A+Ve:2",2026-04-02 10:52:59,Blood Bank,2026-04-07T19:25:05.447863
Tamil Nadu,33,230,Neyveli Lignite Corporation (Nlc Hi),"Valayamadevi - Neyveli Road,, neyveli, Neyveli, Cuddalore, Tamil Nadu",9385702864,nlcghbloodbank@gmail.com,Govt.,True,4,1,0,1,0,2,0,0,0,"Available, B+Ve:2, O+Ve:1, A+Ve:1",2026-04-01 17:47:37,Blood Bank,2026-04-07T19:25:05.447872
Tamil Nadu,33,231,Government Kamaraj Hospital. Chidambaram,"Government Kamaraj Hospital, Chidambaram, chidambaram, Chidambaram, Cuddalore, Tamil Nadu",8940266751,bloodbankcdm@gmail.com,Govt.,True,148,39,10,33,4,38,5,17,2,"Available, A-Ve:4, A+Ve:33, B-Ve:5, O+Ve:39, AB-Ve:2, B+Ve:38, AB+Ve:17, O-Ve:10",2026-04-01 14:20:44,Blood Bank,2026-04-07T19:25:05.447884
Tamil Nadu,33,232,W. Bro. V. Surendranath Reddy Memorial Trust (Masonic Blood Centre),"W.Bri.V. Surendranath Reddy Memorial Trust, Ground  First Fl, , Vellore, Vellore, Tamil Nadu",9003885503,masonicbloodbankvellore@gmail.com,Charitable/Vol,True,9,3,0,1,0,4,0,1,0,"Available, B+Ve:4, A+Ve:1, O+Ve:3, AB+Ve:1",2026-03-30 18:08:36,Blood Bank,2026-04-07T19:25:05.447894
Tamil Nadu,33,233,Sruthi Speciality Hospital Blood Centre,"10/8 Sanankuppam, Trunk road, Ambur. Tirupattur district, , Ambur, Tirupattur, Tamil Nadu",6383635336,sruthibloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-30 12:20:22,Blood Bank,2026-04-07T19:25:05.447902
Tamil Nadu,33,234,Virudhunagar Hindu Nadar V. Dhanasamy Parimala Devi Medical Trust,"No. 38 North Car Street, Virudhunagar District, , Virudhunagar, Virudhunagar, Tamil Nadu",8122142122,kvsmanagingboard@gmail.com,Private,True,4,0,1,3,0,0,0,0,0,"Available, A+Ve:3, O-Ve:1",2026-03-30 11:33:09,Blood Bank,2026-04-07T19:25:05.447912
Tamil Nadu,33,235,Athma Blood Centre,"Athma Blood Bank. Sugam Hospital 1st Floor, 107A. GST Road, , , Chennai, Kanchipuram, Tamil Nadu",9566154918,shareblood.athmabb@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-30 09:11:36,Blood Bank,2026-04-07T19:25:05.447919
Tamil Nadu,33,236,Athma Blood Centre Chengalpattu,"Ground floor, Plot No.9 & 10, Chamundeswari Nagar, Maraimala, , Chennai, Chengalpattu, Tamil Nadu",9566154918,donateblood.alex@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-28 18:26:51,Blood Bank,2026-04-07T19:25:05.447927
Tamil Nadu,33,237,Tamilnadu Voluntary Blood Centre And Research Centre (Run By Cavery Charitable Trust ),"No. 003, VCTV Road, Balaji Residency Building, Veerapatra St, , Erode, Erode, Tamil Nadu",9842791443,tamilnaduvoluntarybb2018@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-28 12:18:29.336,Blood Bank,2026-04-07T19:25:05.447935
Tamil Nadu,33,238,Doctors Blood Centre And Research Centre (Run By Ddc Charitable Trust),"123/1, Puthur Main Road, Woraiyur, , Trichy, Tiruchirappalli, Tamil Nadu",7339158152,dbrcreports2018@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-28 10:43:59,Blood Bank,2026-04-07T19:25:05.447944
Tamil Nadu,33,239,Goverment Hospital Vaniyambadi,"Govterment Hospital Vaniyambadi,Malang Road,Noorullahpet ,, vaniyambadi, Vaniyambadi, Tirupattur, Tamil Nadu",8903012367,ghvaniyambadi@gmal.com,Govt.,True,33,19,1,3,1,4,2,2,1,"Available, B-Ve:2, B+Ve:4, AB+Ve:2, A+Ve:3, A-Ve:1, O-Ve:1, AB-Ve:1, O+Ve:19",2026-03-27 15:22:53,Blood Bank,2026-04-07T19:25:05.447955
Tamil Nadu,33,240,Karpaga Vinayaga Institute Of Medical Science And Research Cent,"G.S.T ROAD,NO.100,MOOSIVAKKAM VILLAGE, CHINNAKOLAMBAKKAM,PAL, , Kancheepuram, Kanchipuram, Tamil Nadu",9791429023,bloodbank@kims.edu.in,Charitable/Vol,True,2,0,0,0,0,2,0,0,0,"Available, B+Ve:2",2026-03-20 09:21:48,Blood Bank,2026-04-07T19:25:05.447963
Tamil Nadu,33,241,Lions Blood Centre Hosur Sipcot Run By Lions Club Of Hosur Sipcot Blood Bank Charitable Trust,"SF. No. 120/2B2A, 120/4 and 120/5, Plot No. 1 and 2,  Poorna, , Hosur , Krishnagiri, Tamil Nadu",8778804187,lionsbloodbankhosursipcot@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-19 08:48:50,Blood Bank,2026-04-07T19:25:05.447971
Tamil Nadu,33,242,Sivaramji Blood Centre (Unit Of Janaseva Trust),"No 266 Omalur main road, , Salem, Salem, Tamil Nadu",9842320007,sivaramjibloodbank@gmail.com,Charitable/Vol,True,36,15,1,9,0,9,2,0,0,"Available, O+Ve:15, B+Ve:9, A+Ve:9, B-Ve:2, O-Ve:1",2026-03-15 09:17:03,Blood Bank,2026-04-07T19:25:05.447981
Tamil Nadu,33,243,Annai Velankanni Blood Centre And Component Centre,"111, Bypass road east, Barani nagar, murugankurichi, palayam, , Palayamkottai, Tirunelveli, Tamil Nadu",9342452095,avbbtvl@gmail.com,Private,True,6,1,0,2,0,3,0,0,0,"Available, A+Ve:2, O+Ve:1, B+Ve:3",2026-03-12 10:21:08,Blood Bank,2026-04-07T19:25:05.447990
Tamil Nadu,33,244,Aathma Blood Centre,"5874/2,Santhanathapuram 5th Street,, Pudukkottai, Pudukkottai, Pudukkottai, Tamil Nadu",8098985106,Infoaathma@gmail.com,Charitable/Vol,True,2,0,0,0,0,1,0,1,0,"Available, AB+Ve:1, B+Ve:1",2026-03-05 16:24:19,Blood Bank,2026-04-07T19:25:05.448000
Tamil Nadu,33,245,"Government Hospital, Cumbum","Government Hospital, Cumbum, Theni District., , Cumbum , Theni , Tamil Nadu",9842225474,cumbumghbloodbank@gmail.com,Govt.,True,4,0,3,0,0,0,0,0,1,"Available, O-Ve:3, AB-Ve:1",2026-03-02 19:55:07,Blood Bank,2026-04-07T19:25:05.448009
Tamil Nadu,33,246,Sree Abirami Hospital (P) Ltd.,"33 Madukkarai Road, Sundarapuram, , Coimbatore, Coimbatore, Tamil Nadu",9894081258,bloodbankabiramihospital@gmail.com,Private,True,9,3,0,0,1,5,0,0,0,"Available, A-Ve:1, B+Ve:5, O+Ve:3",2026-03-02 11:18:36,Blood Bank,2026-04-07T19:25:05.448018
Tripura,16,1,"District Hospital Gomati, Blood Centre","Tepania, Udaipur, Gomati Tripura, , Udaipur, Gomati, Tripura",9862286699,bloodbankdhg@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 17:32:36,Blood Bank,2026-04-07T19:25:14.610609
Tripura,16,2,"Belonia Sub-Div. Hospital, Blood Centre","O/o the SDMO, Belonia, , , Belonia, South Tripura, Tripura",9612852673,sdmoblnnrhm123@rediffmail.com,Govt.,True,7,1,0,2,0,4,0,0,0,"Available, O+Ve:1, B+Ve:4, A+Ve:2",2026-04-07 16:47:31,Blood Bank,2026-04-07T19:25:14.610639
Tripura,16,3,"Blood Centre, Teliamura Sd Hospital","Bandar Chowmuhani, Teliamura, Khowai Tripura, , TELIAMURA , Khowai, Tripura",8974507084,teliamurabloodcentre@gmail.com,Govt.,True,11,3,0,2,0,5,0,1,0,"Available, AB+Ve:1, B+Ve:5, O+Ve:3, A+Ve:2",2026-04-07 14:45:33,Blood Bank,2026-04-07T19:25:14.610654
Tripura,16,4,Agmc And Gbp Hospital (Model Blood Centre),"AGMC & GBP Hospital, GB Bazar, Kunjaban,, , Agartala, West Tripura, Tripura",9436120190,agmcbloodbank@gmail.com,Govt.,True,80,37,0,10,1,19,0,13,0,"Available, O+Ve:37, A-Ve:1, B+Ve:19, AB+Ve:13, A+Ve:10",2026-04-07 12:11:58,Blood Bank,2026-04-07T19:25:14.610666
Tripura,16,5,Indira Gandhi Memorial (Igm) Hospital,"Akhaura Road, , opposite of TB hall, Agartala, West Tripura, Tripura",7005243196,igmtripurabloodbank@gmail.com,Govt.,True,4,2,0,0,0,2,0,0,0,"Available, O+Ve:2, B+Ve:2",2026-04-07 11:38:26,Blood Bank,2026-04-07T19:25:14.610676
Tripura,16,6,"District Hospital, Dhalai, Kulai, Blood Centre","Kulai, Dhalai, , , Kulai, Dhalai, Tripura",9436797756,kulaibloodbank@gmail.com,Govt.,True,14,3,0,3,0,7,0,1,0,"Available, AB+Ve:1, O+Ve:3, B+Ve:7, A+Ve:3",2026-04-06 16:20:24,Blood Bank,2026-04-07T19:25:14.610705
Tripura,16,7,"Bishalgarh Sub-Div. Hospital, Blood Centre","Sepahijala, , , Bishalgarh, Sepahijala, Tripura",7005448827,sdmo_blg@yahoo.in,Govt.,True,20,6,0,2,0,10,0,2,0,"Available, AB+Ve:2, O+Ve:6, B+Ve:10, A+Ve:2",2026-04-06 10:59:57,Blood Bank,2026-04-07T19:25:14.610715
Tripura,16,8,"Khowai District Hospital, Blood Centre","Khowai District Hospital, Hospital Road, , , Khowai, Khowai, Tripura",7005568445,khowaibb@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-02 14:55:49,Blood Bank,2026-04-07T19:25:14.610723
Tripura,16,9,"District Hospital North, Blood Centre","Sub-Divisional Hospital, Dharmanagar, , Dharmanagar, North Tripura, Tripura",7005952833,bloodbankdnrdis@gmail.com,Govt.,True,32,10,1,6,0,12,0,3,0,"Available, A+Ve:6, O+Ve:10, B+Ve:12, O-Ve:1, AB+Ve:3",2026-03-25 11:34:58,Blood Bank,2026-04-07T19:25:14.610734
West Bengal,19,1,Lions Club Of Calcutta South Welfare Trust Blood Bank,"48 santosh roay road post office barishaps haridevour , , barisha, Kolkata, West Bengal",9830012756,lionscalsouthbloodbank@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 18:00:43,Blood Bank,2026-04-07T19:25:20.035043
West Bengal,19,2,Belle Vue Clinic Blood Centre,"9, Dr. U.N.Bramachari Street., , , Kolkata, Kolkata, West Bengal",9903103088,bloodbank@bellevueclinic.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 17:45:16,Blood Bank,2026-04-07T19:25:20.035060
West Bengal,19,3,"The Indian Iron And Steel Company, Burnpur Hospital","Burnpur Hospital, SAIL-IISCO Steel Plant, Burnpur, Burnpur,  Asansol, Purba Bardhaman, West Bengal",9434776664,blood,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 17:43:45,Blood Bank,2026-04-07T19:25:20.035069
West Bengal,19,4,Sanjiban Hospital,"Fuleswas,P.O. Sijberia, , Howrah, Howrah, West Bengal",9339207842,-,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 14:49:37,Blood Bank,2026-04-07T19:25:20.035077
